dataset,split,gp_r2,xgb_r2,ffnn_r2,gp_rmse,xgb_rmse,ffnn_rmse
Estrogen,RND_01,0.7892108171496077,0.7249747162325639,0.7795775288079904,0.6237751216108591,0.7125087468079686,0.637869479817098
Estrogen,RND_02,0.8056474535897724,0.7582126078732165,0.7905918059775283,0.6099774640497166,0.6803548703074661,0.6331629708573238
Estrogen,RND_03,0.8018787508413062,0.7679075484558721,0.7838328518607738,0.5915813694864795,0.6402940521888665,0.6179364394755923
Estrogen,RND_04,0.7974629924513501,0.7529933922891452,0.7785142504117842,0.6141995016865776,0.6782839660004825,0.6422885199978217
Estrogen,RND_05,0.8314674832678068,0.8204498211887399,0.7966389241756043,0.5641574196625327,0.5823061435645591,0.6197155112180059
Estrogen,RND_06,0.8226993646937618,0.766463656824744,0.7898263685340206,0.5534686350169534,0.6352067528263322,0.6025970242836055
Estrogen,RND_07,0.7849663727970266,0.7281621845894088,0.7803200752886889,0.6343659197071625,0.713249684970582,0.641182762553106
Estrogen,RND_08,0.7971332218588693,0.7723628456043324,0.7595166100507451,0.6194919500604689,0.6562234947815818,0.6744856961577974
Estrogen,RND_09,0.8116815356773698,0.7605327286909054,0.778021858494897,0.5824355769174918,0.6567869664739848,0.6323485814304611
Estrogen,SCAF_00,0.6937806171374197,0.6105708371869295,0.6101620059626714,0.678180147037621,0.7647913533240159,0.7651926953344235
Estrogen,SCAF_01,0.7300408064035032,0.7059932208669036,0.6695750370092894,0.6967697310741281,0.7271414250367434,0.7708620041769845
Estrogen,SCAF_02,0.7176809588814463,0.6719138350081055,0.6978234194254263,0.7551604210691466,0.8140725171710842,0.7812670998729615
Estrogen,SCAF_03,0.7523253387090018,0.7518194508249861,0.7708873729490336,0.7373104928345553,0.7380631054987568,0.7091435190013746
Estrogen,SCAF_04,0.7530158292542531,0.6909087709020765,0.6402999072006101,0.6532642189712377,0.7307985080488435,0.7883600098003339
Estrogen,SCAF_05,0.7929573373013628,0.7255253499332686,0.7673627496204574,0.6595365902764355,0.7593816396418388,0.6991149682178233
Estrogen,SCAF_06,0.7560208754991119,0.7062550584966536,0.7385768832104669,0.6855316275655537,0.7522052497323496,0.70961560260863
Estrogen,SCAF_07,0.7191698755784219,0.6660692103952612,0.7144970542306841,0.6939743790647642,0.7567454579811032,0.6997241892120625
Estrogen,SCAF_08,0.6543822331733467,0.5765306249308029,0.5354206364861102,0.7475217537900316,0.8274405680397577,0.8666739902349748
Estrogen,SCAF_09,0.5736225787444873,0.5471155800728131,0.5244100293785352,0.8405046241822253,0.8662369361495237,0.8876859612485876
Glucocorticoid,RND_00,0.656380649415087,0.579039251844151,0.5870507373008609,0.5519773070182172,0.6109465521843624,0.6051050319587384
Glucocorticoid,RND_01,0.7324684459470988,0.6467214233124151,0.6809268160269721,0.5195657160540857,0.5970512761282991,0.5674114991895528
Glucocorticoid,RND_02,0.6468758743492162,0.5523335753924775,0.5877049479805944,0.5726696158638659,0.6447891308567082,0.6187917400203223
Glucocorticoid,RND_03,0.6404220672101886,0.5732434781903282,0.5828113933788437,0.5725764600742125,0.6237736959827906,0.6167415291536916
Glucocorticoid,RND_04,0.6816769291171333,0.5814813467797627,0.6285253674836719,0.5558699692375586,0.6373772581640706,0.600487173114841
Glucocorticoid,RND_05,0.7138750382172918,0.6428423746951106,0.6706781156118253,0.497890757918427,0.5562706602980553,0.534154002317495
Glucocorticoid,RND_06,0.6502647202612339,0.5506224461871856,0.5902714740279975,0.5998609016016788,0.6799649420738914,0.6492753790857425
Glucocorticoid,RND_07,0.7020829355879687,0.6733169065764774,0.6842936848796013,0.5497914825533754,0.5757230893009001,0.5659680981676332
Glucocorticoid,RND_08,0.7047088371364769,0.6764707758956077,0.7040619406514788,0.5585308918390753,0.5846268155445566,0.5591423459740791
Glucocorticoid,RND_09,0.7200698833800291,0.6322909465033726,0.6940240051994486,0.5474754243100172,0.6274685713815518,0.5723787396800377
Glucocorticoid,SCAF_00,0.6341866350575511,0.5241270251739368,0.5994951516840081,0.6156570939889424,0.7021899747341762,0.6441885374258378
Glucocorticoid,SCAF_01,0.5674813756801994,0.4095270714867454,0.5174810983648643,0.6401154867368978,0.7479213378591888,0.6761033585143332
Glucocorticoid,SCAF_02,0.4956102502871066,0.43643902241883814,0.5005092025942132,0.7443089675045812,0.7867569395085127,0.7406855480441676
